instance_name,family,n_variables,n_quadratic_terms,qubo_json,p,gamma,beta,topology,topology_n_directed_edges,topology_n_undirected_edges,topology_is_connected,optimization_level,seed_transpiler,pre_transpile_n_qubits,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_n_qubits,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,n_edges,density,avg_degree,max_degree,degree_std,weighted_degree_mean,weighted_degree_max,weighted_degree_std,quadratic_coeff_min,quadratic_coeff_max,quadratic_coeff_abs_mean,quadratic_coeff_abs_max,quadratic_coeff_range,coefficient_entropy,coefficient_concentration,connected_components,largest_component_size,community_count,modularity,edge_to_variable_ratio,swap_per_qubo_edge,transpiled_2q_per_qubo_edge,depth_per_qubo_edge,gate_count_overhead
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,119,560,340,"{""barrier"": 2, ""cx"": 340, ""h"": 24, ""rx"": 24, ""rz"": 170}",24,268,876,512,172,340,0.0039180829189717,"{""barrier"": 2, ""cx"": 340, ""rz"": 290, ""swap"": 172, ""sx"": 72}",2.2521008403361344,1.5058823529411764,False,,170,0.6159420289855072,14.166666666666666,18.0,1.8856180831641267,150.0,188.0,24.31734634645264,2.0,20.0,10.588235294117649,20.0,18.0,0.9711740241380684,0.0111111111111111,1,24,3,0.1260271604938271,7.083333333333333,1.011764705882353,3.011764705882353,1.576470588235294,1.5642857142857143
maxcut_n24_p0.60_seed303,maxcut,24,170,data/instances_rq1_extended/maxcut_n24_p0.60_seed303.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,119,560,340,"{""barrier"": 2, ""cx"": 340, ""h"": 24, ""rx"": 24, ""rz"": 170}",24,125,704,340,0,340,0.0044551669852808,"{""barrier"": 2, ""cx"": 340, ""rz"": 290, ""sx"": 72}",1.050420168067227,1.0,False,,170,0.6159420289855072,14.166666666666666,18.0,1.8856180831641267,150.0,188.0,24.31734634645264,2.0,20.0,10.588235294117649,20.0,18.0,0.9711740241380684,0.0111111111111111,1,24,3,0.1260271604938271,7.083333333333333,0.0,2.0,0.7352941176470589,1.2571428571428571
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,1,0.7,0.3,line,62,31,True,1,123,32,98,510,296,"{""barrier"": 2, ""cx"": 296, ""h"": 32, ""rx"": 32, ""rz"": 148}",32,231,1231,825,529,296,0.004840875044465,"{""barrier"": 2, ""cx"": 296, ""rz"": 308, ""swap"": 529, ""sx"": 96}",2.357142857142857,2.7871621621621623,False,,148,0.2983870967741935,9.25,14.0,2.5248762345905194,107.0,176.0,31.0201547384922,2.0,20.0,11.567567567567568,20.0,18.0,0.9748162795606377,0.0116822429906542,1,32,5,0.2201379487291466,4.625,3.574324324324324,5.574324324324325,1.5608108108108107,2.4137254901960783
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,98,510,296,"{""barrier"": 2, ""cx"": 296, ""h"": 32, ""rx"": 32, ""rz"": 148}",32,255,874,468,172,296,0.004250583006069,"{""barrier"": 2, ""cx"": 296, ""rz"": 308, ""swap"": 172, ""sx"": 96}",2.6020408163265305,1.5810810810810811,False,,148,0.2983870967741935,9.25,14.0,2.5248762345905194,107.0,176.0,31.0201547384922,2.0,20.0,11.567567567567568,20.0,18.0,0.9748162795606377,0.0116822429906542,1,32,5,0.2201379487291466,4.625,1.162162162162162,3.1621621621621623,1.722972972972973,1.7137254901960783
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,98,510,296,"{""barrier"": 2, ""cx"": 296, ""h"": 32, ""rx"": 32, ""rz"": 148}",32,255,969,563,267,296,0.0047050829743966,"{""barrier"": 2, ""cx"": 296, ""rz"": 308, ""swap"": 267, ""sx"": 96}",2.6020408163265305,1.902027027027027,False,,148,0.2983870967741935,9.25,14.0,2.5248762345905194,107.0,176.0,31.0201547384922,2.0,20.0,11.567567567567568,20.0,18.0,0.9748162795606377,0.0116822429906542,1,32,5,0.2201379487291466,4.625,1.804054054054054,3.804054054054054,1.722972972972973,1.9
maxcut_n32_p0.30_seed303,maxcut,32,148,data/instances_rq1_extended/maxcut_n32_p0.30_seed303.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,98,510,296,"{""barrier"": 2, ""cx"": 296, ""h"": 32, ""rx"": 32, ""rz"": 148}",32,104,702,296,0,296,0.0065959590720012,"{""barrier"": 2, ""cx"": 296, ""rz"": 308, ""sx"": 96}",1.0612244897959184,1.0,False,,148,0.2983870967741935,9.25,14.0,2.5248762345905194,107.0,176.0,31.0201547384922,2.0,20.0,11.567567567567568,20.0,18.0,0.9748162795606377,0.0116822429906542,1,32,5,0.2201379487291466,4.625,0.0,2.0,0.7027027027027027,1.3764705882352941
maxcut_n32_p0.60_seed303,maxcut,32,301,data/instances_rq1_extended/maxcut_n32_p0.60_seed303.json,1,0.7,0.3,line,62,31,True,1,123,32,170,969,602,"{""barrier"": 2, ""cx"": 602, ""h"": 32, ""rx"": 32, ""rz"": 301}",32,329,1733,1174,572,602,0.0055140421027317,"{""barrier"": 2, ""cx"": 602, ""rz"": 461, ""swap"": 572, ""sx"": 96}",1.9352941176470588,1.9501661129568104,False,,301,0.6068548387096774,18.8125,26.0,2.650913757556062,206.75,296.0,35.38272883766881,2.0,20.0,10.990033222591364,20.0,18.0,0.9735462136156507,0.0060459492140266,1,32,4,0.1223359807816308,9.40625,1.9003322259136213,3.9003322259136213,1.0930232558139534,1.7884416924664603
maxcut_n32_p0.60_seed303,maxcut,32,301,data/instances_rq1_extended/maxcut_n32_p0.60_seed303.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,170,969,602,"{""barrier"": 2, ""cx"": 602, ""h"": 32, ""rx"": 32, ""rz"": 301}",32,374,1466,907,305,602,0.005218792008236,"{""barrier"": 2, ""cx"": 602, ""rz"": 461, ""swap"": 305, ""sx"": 96}",2.2,1.5066445182724253,False,,301,0.6068548387096774,18.8125,26.0,2.650913757556062,206.75,296.0,35.38272883766881,2.0,20.0,10.990033222591364,20.0,18.0,0.9735462136156507,0.0060459492140266,1,32,4,0.1223359807816308,9.40625,1.0132890365448506,3.0132890365448506,1.2425249169435215,1.5128998968008256
maxcut_n32_p0.60_seed303,maxcut,32,301,data/instances_rq1_extended/maxcut_n32_p0.60_seed303.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,170,969,602,"{""barrier"": 2, ""cx"": 602, ""h"": 32, ""rx"": 32, ""rz"": 301}",32,416,1509,950,348,602,0.0057929169852286,"{""barrier"": 2, ""cx"": 602, ""rz"": 461, ""swap"": 348, ""sx"": 96}",2.447058823529412,1.5780730897009967,False,,301,0.6068548387096774,18.8125,26.0,2.650913757556062,206.75,296.0,35.38272883766881,2.0,20.0,10.990033222591364,20.0,18.0,0.9735462136156507,0.0060459492140266,1,32,4,0.1223359807816308,9.40625,1.1561461794019934,3.1561461794019934,1.3820598006644518,1.5572755417956656
maxcut_n32_p0.60_seed303,maxcut,32,301,data/instances_rq1_extended/maxcut_n32_p0.60_seed303.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,170,969,602,"{""barrier"": 2, ""cx"": 602, ""h"": 32, ""rx"": 32, ""rz"": 301}",32,176,1161,602,0,602,0.0068027090746909,"{""barrier"": 2, ""cx"": 602, ""rz"": 461, ""sx"": 96}",1.035294117647059,1.0,False,,301,0.6068548387096774,18.8125,26.0,2.650913757556062,206.75,296.0,35.38272883766881,2.0,20.0,10.990033222591364,20.0,18.0,0.9735462136156507,0.0060459492140266,1,32,4,0.1223359807816308,9.40625,0.0,2.0,0.584717607973422,1.1981424148606812
assignment_items4_bins2_seed101,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed101.json,1,0.7,0.3,line,14,7,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0015996249858289,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed101,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed101.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0015782919945195,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed101,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed101.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0014398749917745,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed101,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed101.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.001638708054088,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items6_bins2_seed101,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed101.json,1,0.7,0.3,line,22,11,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.001600541989319,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed101,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed101.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0015730409650132,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed101,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed101.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0015427500475198,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed101,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed101.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0019707910250872,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items8_bins2_seed101,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed101.json,1,0.7,0.3,line,30,15,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0016094999155029,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed101,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed101.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.001672666054219,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed101,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed101.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0016434169374406,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed101,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed101.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0024833329953253,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,1,0.7,0.3,line,46,23,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0018422499997541,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0072875419864431,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0019364589825272,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed101,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed101.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.004041124950163,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,1,0.7,0.3,line,62,31,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0020889580482617,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0021892909426242,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0022122920490801,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed101,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed101.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0062730830395594,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,1,0.7,0.3,line,14,7,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0014333749422803,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0015049580251798,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.001467666006647,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed202,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed202.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0016501659993082,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,1,0.7,0.3,line,22,11,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0014653339749202,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.001555792056024,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0016018750611692,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed202,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed202.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0019681670237332,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,1,0.7,0.3,line,30,15,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0015679160133004,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0017079579411074,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0016704170266166,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed202,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed202.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0024782919790595,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
