original_instance_name,family,n_variables,n_quadratic_terms,qubo_json,strategy_name,layout_mode,relabeling_mode,ordering_used,physical_ordering_used,initial_layout,p,gamma,beta,topology,optimization_level,seed_transpiler,random_seed,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,depth_overhead,twoq_overhead,failure_flag,failure_message,transpiled_ops_json,natural_fixed_transpiled_depth,natural_fixed_transpiled_gate_count,natural_fixed_transpiled_2q_count,natural_fixed_swap_count,natural_fixed_depth_overhead,natural_fixed_twoq_overhead,delta_depth_vs_natural_fixed,delta_gate_count_vs_natural_fixed,delta_2q_vs_natural_fixed,delta_swap_vs_natural_fixed,pct_depth_change_vs_natural_fixed,pct_gate_count_change_vs_natural_fixed,pct_2q_change_vs_natural_fixed,pct_swap_change_vs_natural_fixed,standard_qiskit_transpiled_depth,standard_qiskit_transpiled_gate_count,standard_qiskit_transpiled_2q_count,standard_qiskit_swap_count,delta_depth_vs_standard_qiskit,delta_gate_count_vs_standard_qiskit,delta_2q_vs_standard_qiskit,delta_swap_vs_standard_qiskit
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",null,null,1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,19,148,26,2,24,0.002033709082752466,1.5833333333333333,1.0833333333333333,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 2, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,-7,-7,-7,-7,-26.923076923076923,-4.516129032258065,-21.21212121212121,-77.77777777777777,19,148,26,2,0,0,0,0
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,26,155,33,9,24,0.0017137079266831279,2.1666666666666665,1.375,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 9, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,0,0,0,0,0.0,0.0,0.0,0.0,19,148,26,2,7,7,7,7
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,random_fixed,fixed_identity_after_relabeling,random,"[2, 8, 0, 10, 7, 4, 11, 1, 5, 6, 3, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,46,161,39,15,24,0.001697166939266026,3.8333333333333335,1.625,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 15, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,20,6,6,6,76.92307692307692,3.870967741935484,18.181818181818183,66.66666666666667,19,148,26,2,27,13,13,13
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[8, 9, 0, 1, 2, 3, 6, 7, 10, 11, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,19,148,26,2,24,0.0015496669802814722,1.5833333333333333,1.0833333333333333,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 2, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,-7,-7,-7,-7,-26.923076923076923,-4.516129032258065,-21.21212121212121,-77.77777777777777,19,148,26,2,0,0,0,0
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[8, 9, 0, 1, 2, 3, 6, 7, 10, 11, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,19,148,26,2,24,0.001645041978918016,1.5833333333333333,1.0833333333333333,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 2, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,-7,-7,-7,-7,-26.923076923076923,-4.516129032258065,-21.21212121212121,-77.77777777777777,19,148,26,2,0,0,0,0
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[8, 9, 0, 1, 2, 3, 6, 7, 10, 11, 4, 5]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,35,160,38,14,24,0.0016657079104334116,2.9166666666666665,1.5833333333333333,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 14, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,9,5,5,5,34.61538461538461,3.225806451612903,15.151515151515152,55.55555555555556,19,148,26,2,16,12,12,12
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[8, 9, 0, 1, 2, 3, 6, 7, 10, 11, 4, 5]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 1, 2, 7, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,35,160,38,14,24,0.0016319169662892818,2.9166666666666665,1.5833333333333333,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 14, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,9,5,5,5,34.61538461538461,3.225806451612903,15.151515151515152,55.55555555555556,19,148,26,2,16,12,12,12
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[8, 9, 0, 2, 1, 3, 6, 7, 10, 11, 4, 5]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]","[5, 8, 3, 4, 6, 9, 7, 2, 1, 10, 11, 0]",1,0.7,0.3,heavy_hex_like,1,123,123,12,74,24,47,162,40,16,24,0.0016792920650914311,3.9166666666666665,1.6666666666666667,False,,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 16, ""sx"": 36}",26,155,33,9,2.1666666666666665,1.375,21,7,7,7,80.76923076923077,4.516129032258065,21.21212121212121,77.77777777777777,19,148,26,2,28,14,14,14
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,line,1,123,123,18,110,40,29,218,52,12,40,0.0021180830663070083,1.6111111111111112,1.3,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 12, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,-19,-29,-29,-29,-39.583333333333336,-11.740890688259109,-35.80246913580247,-70.73170731707317,29,218,52,12,0,0,0,0
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,18,110,40,48,247,81,41,40,0.0018221249338239431,2.6666666666666665,2.025,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 41, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,0,0,0,0,0.0,0.0,0.0,0.0,29,218,52,12,19,29,29,29
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,18,110,40,46,267,101,61,40,0.0018205409869551659,2.5555555555555554,2.525,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 61, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,-2,20,20,20,-4.166666666666667,8.097165991902834,24.691358024691358,48.78048780487805,29,218,52,12,17,49,49,49
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,18,110,40,37,224,58,18,40,0.0017587499460205436,2.0555555555555554,1.45,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 18, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,-11,-23,-23,-23,-22.916666666666668,-9.31174089068826,-28.395061728395063,-56.09756097560975,29,218,52,12,8,6,6,6
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,line,1,123,123,18,110,40,37,224,58,18,40,0.0017520409310236573,2.0555555555555554,1.45,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 18, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,-11,-23,-23,-23,-22.916666666666668,-9.31174089068826,-28.395061728395063,-56.09756097560975,29,218,52,12,8,6,6,6
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,18,110,40,64,268,102,62,40,0.0018497500568628311,3.5555555555555554,2.55,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 62, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,16,21,21,21,33.333333333333336,8.502024291497976,25.925925925925927,51.21951219512195,29,218,52,12,35,50,50,50
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]","[7, 8, 6, 9, 5, 10, 4, 11, 3, 12, 2, 13, 1, 14, 0, 15]",1,0.7,0.3,line,1,123,123,18,110,40,64,268,102,62,40,0.001842042081989348,3.5555555555555554,2.55,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 62, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,16,21,21,21,33.333333333333336,8.502024291497976,25.925925925925927,51.21951219512195,29,218,52,12,35,50,50,50
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[4, 5, 0, 8, 10, 1, 9, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]","[7, 6, 8, 5, 9, 4, 10, 3, 11, 2, 12, 1, 13, 0, 14, 15]",1,0.7,0.3,line,1,123,123,18,110,40,64,259,93,53,40,0.0017682920442894101,3.5555555555555554,2.325,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 53, ""sx"": 48}",48,247,81,41,2.6666666666666665,2.025,16,12,12,12,33.333333333333336,4.8582995951417,14.814814814814815,29.26829268292683,29,218,52,12,35,41,41,41
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,grid_2d,1,123,123,18,110,40,26,210,44,4,40,0.0023156669922173023,1.4444444444444444,1.1,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 4, ""sx"": 48}",36,216,50,10,2.0,1.25,-10,-6,-6,-6,-27.77777777777778,-2.7777777777777777,-12.0,-60.0,26,210,44,4,0,0,0,0
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,36,216,50,10,40,0.0018195000011473894,2.0,1.25,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 10, ""sx"": 48}",36,216,50,10,2.0,1.25,0,0,0,0,0.0,0.0,0.0,0.0,26,210,44,4,10,6,6,6
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,49,227,61,21,40,0.0019008329836651683,2.7222222222222223,1.525,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 21, ""sx"": 48}",36,216,50,10,2.0,1.25,13,11,11,11,36.111111111111114,5.092592592592593,22.0,110.0,26,210,44,4,23,17,17,17
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,33,213,47,7,40,0.0019327918998897076,1.8333333333333333,1.175,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 7, ""sx"": 48}",36,216,50,10,2.0,1.25,-3,-3,-3,-3,-8.333333333333334,-1.3888888888888888,-6.0,-30.0,26,210,44,4,7,3,3,3
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,33,213,47,7,40,0.001797500066459179,1.8333333333333333,1.175,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 7, ""sx"": 48}",36,216,50,10,2.0,1.25,-3,-3,-3,-3,-8.333333333333334,-1.3888888888888888,-6.0,-30.0,26,210,44,4,7,3,3,3
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,29,217,51,11,40,0.0018778749508783221,1.6111111111111112,1.275,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 11, ""sx"": 48}",36,216,50,10,2.0,1.25,-7,1,1,1,-19.444444444444443,0.46296296296296297,2.0,10.0,26,210,44,4,3,7,7,7
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]","[5, 6, 9, 10, 1, 2, 4, 7, 8, 11, 13, 14, 0, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,29,217,51,11,40,0.001890749903395772,1.6111111111111112,1.275,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 11, ""sx"": 48}",36,216,50,10,2.0,1.25,-7,1,1,1,-19.444444444444443,0.46296296296296297,2.0,10.0,26,210,44,4,3,7,7,7
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[4, 5, 0, 8, 10, 1, 9, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[5, 6, 9, 1, 4, 10, 2, 7, 8, 13, 0, 11, 14, 3, 12, 15]","[5, 6, 9, 1, 4, 10, 2, 7, 8, 13, 0, 11, 14, 3, 12, 15]",1,0.7,0.3,grid_2d,1,123,123,18,110,40,33,218,52,12,40,0.0018157500308007002,1.8333333333333333,1.3,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 12, ""sx"": 48}",36,216,50,10,2.0,1.25,-3,2,2,2,-8.333333333333334,0.9259259259259259,4.0,20.0,26,210,44,4,7,8,8,8
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,standard_qiskit,standard_qiskit,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",null,null,1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,40,213,47,7,40,0.0021842499263584614,2.2222222222222223,1.175,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 7, ""sx"": 48}",36,220,54,14,2.0,1.35,4,-7,-7,-7,11.11111111111111,-3.1818181818181817,-12.962962962962964,-50.0,40,213,47,7,0,0,0,0
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,natural_fixed,fixed_identity_after_relabeling,natural,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,36,220,54,14,40,0.0018377919914200902,2.0,1.35,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 14, ""sx"": 48}",36,220,54,14,2.0,1.35,0,0,0,0,0.0,0.0,0.0,0.0,40,213,47,7,-4,7,7,7
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,random_fixed,fixed_identity_after_relabeling,random,"[7, 2, 10, 8, 0, 15, 14, 4, 12, 1, 5, 6, 11, 3, 9, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,44,232,66,26,40,0.0019243749557062984,2.4444444444444446,1.65,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 26, ""sx"": 48}",36,220,54,14,2.0,1.35,8,12,12,12,22.22222222222222,5.454545454545454,22.22222222222222,85.71428571428571,40,213,47,7,4,19,19,19
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_fixed,fixed_identity_after_relabeling,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,36,216,50,10,40,0.0018484999891370535,2.0,1.25,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 10, ""sx"": 48}",36,220,54,14,2.0,1.35,0,-4,-4,-4,0.0,-1.8181818181818181,-7.407407407407407,-28.571428571428573,40,213,47,7,-4,3,3,3
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_fixed,fixed_identity_after_relabeling,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,36,216,50,10,40,0.0018084169132634997,2.0,1.25,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 10, ""sx"": 48}",36,220,54,14,2.0,1.35,0,-4,-4,-4,0.0,-1.8181818181818181,-7.407407407407407,-28.571428571428573,40,213,47,7,-4,3,3,3
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,degree_desc_centrality_layout,topology_aware_centrality,degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,57,234,68,28,40,0.0019441249314695597,3.1666666666666665,1.7,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 28, ""sx"": 48}",36,220,54,14,2.0,1.35,21,14,14,14,58.333333333333336,6.363636363636363,25.925925925925927,100.0,40,213,47,7,17,21,21,21
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,weighted_degree_desc_centrality_layout,topology_aware_centrality,weighted_degree_desc,"[4, 5, 0, 1, 8, 9, 10, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]","[8, 9, 5, 12, 6, 3, 4, 11, 14, 1, 2, 7, 10, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,57,234,68,28,40,0.0018476250115782022,3.1666666666666665,1.7,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 28, ""sx"": 48}",36,220,54,14,2.0,1.35,21,14,14,14,58.333333333333336,6.363636363636363,25.925925925925927,100.0,40,213,47,7,17,21,21,21
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,bfs_topology_aware,bfs_topology_aware,bfs_graph_order,"[4, 5, 0, 8, 10, 1, 9, 11, 12, 13, 2, 3, 6, 7, 14, 15]","[8, 5, 9, 6, 7, 3, 4, 12, 11, 10, 2, 1, 14, 13, 0, 15]","[8, 5, 9, 6, 7, 3, 4, 12, 11, 10, 2, 1, 14, 13, 0, 15]",1,0.7,0.3,heavy_hex_like,1,123,123,18,110,40,55,228,62,22,40,0.0018662919756025076,3.0555555555555554,1.55,False,,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 22, ""sx"": 48}",36,220,54,14,2.0,1.35,19,8,8,8,52.77777777777778,3.6363636363636362,14.814814814814815,57.142857142857146,40,213,47,7,15,15,15,15
